,0
diag_3_694,4.7642125449675065e-07
diag_3_695,0.0
diag_3_696,4.013312925912815e-07
diag_3_697,0.0
diag_3_698,0.0
diag_3_7,0.0
diag_3_70,1.3379876404805968e-05
diag_3_701,0.0
diag_3_702,0.0
diag_3_703,2.190616890632273e-07
diag_3_704,0.0
diag_3_705,0.0
diag_3_706,0.0
diag_3_707,0.0011199884100877402
diag_3_708,0.0
diag_3_709,0.0
diag_3_710,0.0001357017458373595
diag_3_711,4.7149734030382985e-06
diag_3_712,0.0
diag_3_713,4.501426652841389e-05
diag_3_714,2.0045132720380522e-05
diag_3_715,0.00015690246447022424
diag_3_716,0.00021230667481585586
diag_3_717,0.0
diag_3_718,0.0
diag_3_719,4.6632893157208915e-05
diag_3_720,0.0
diag_3_721,1.4362023803323582e-06
diag_3_722,0.00011590557150719728
diag_3_723,0.0
diag_3_724,0.00013698385758477996
diag_3_725,0.0
diag_3_726,0.0
diag_3_727,0.0
diag_3_728,3.6188943572941144e-06
diag_3_729,4.9901390283580304e-05
diag_3_730,3.730674906072182e-05
diag_3_731,7.13857707623272e-06
diag_3_732,0.0
diag_3_733,5.2066720065929225e-05
diag_3_734,0.0
diag_3_735,0.0
diag_3_736,0.0
diag_3_737,1.7440114139000987e-05
diag_3_738,0.0
diag_3_741,0.0
diag_3_742,0.0
diag_3_744,0.0
diag_3_745,0.0
diag_3_746,5.116803207689685e-07
diag_3_747,0.0
diag_3_75,0.0
diag_3_750,0.0
diag_3_751,0.0
diag_3_752,0.0
diag_3_753,0.0
diag_3_754,0.0
diag_3_755,0.0
diag_3_756,0.0
diag_3_757,0.0
diag_3_758,0.0
diag_3_759,0.0
diag_3_78,0.0
diag_3_780,0.00018669389352879437
diag_3_781,2.3863457463463383e-05
diag_3_782,1.328696857434999e-05
diag_3_783,8.71702036497258e-06
diag_3_784,6.748204723845597e-05
diag_3_785,0.00035197427844349473
diag_3_786,0.00021121441229395035
diag_3_787,0.0001525899241605965
diag_3_788,1.1365339267143613e-05
diag_3_789,9.629830019568207e-05
diag_3_79,7.54983887617318e-06
diag_3_790,3.4374341906666173e-05
diag_3_791,1.1187338145678972e-07
diag_3_792,0.0
diag_3_793,0.0
diag_3_794,3.4410277141178995e-05
diag_3_795,0.0
diag_3_796,3.7448725123833173e-06
diag_3_797,0.0
diag_3_799,7.871028647189725e-05
diag_3_8,4.4348583047132516e-05
diag_3_800,0.0
diag_3_801,0.0
diag_3_802,0.0
diag_3_805,7.042968622398689e-07
diag_3_807,1.7592493356014685e-19
diag_3_808,0.0
diag_3_810,0.0
diag_3_811,0.0
diag_3_812,4.072459419522717e-20
diag_3_813,4.457649592092884e-07
diag_3_814,0.0
diag_3_815,0.0
diag_3_816,0.0
diag_3_820,7.536508796619654e-06
diag_3_821,0.0
diag_3_822,0.0
diag_3_823,0.0
diag_3_824,2.710315948902884e-06
diag_3_825,0.0
diag_3_826,0.0
diag_3_831,0.0
diag_3_834,0.0
diag_3_836,0.0
diag_3_837,0.0
diag_3_838,0.0
diag_3_840,0.0
diag_3_841,0.0
diag_3_842,0.0
diag_3_844,1.791321934132638e-05
diag_3_845,2.3023639457833866e-06
diag_3_847,0.0
diag_3_848,0.0
diag_3_850,0.0
diag_3_851,0.0
diag_3_852,0.0
diag_3_853,0.0
diag_3_854,0.0
diag_3_860,0.0
diag_3_861,7.783828930477564e-07
diag_3_862,0.0
diag_3_863,0.0
diag_3_864,0.0
diag_3_865,0.0
diag_3_866,0.0
diag_3_867,5.145654065993066e-07
diag_3_868,0.0
diag_3_870,0.0
diag_3_871,0.0
diag_3_872,0.0
diag_3_873,0.0
diag_3_875,0.0
diag_3_876,0.0
diag_3_877,0.0
diag_3_879,0.0
diag_3_88,0.0
diag_3_880,0.0
diag_3_881,0.0
diag_3_882,0.0
diag_3_883,1.2705012529001668e-05
diag_3_884,0.0
diag_3_890,0.0
diag_3_891,0.0
diag_3_892,1.4242747264842607e-06
diag_3_893,0.0
diag_3_9,0.0
diag_3_905,0.0
diag_3_906,0.0
diag_3_907,0.0
diag_3_908,5.051830220528224e-19
diag_3_909,0.0
diag_3_910,0.0
diag_3_911,0.0
diag_3_912,1.9740058892732733e-06
diag_3_913,0.0
diag_3_915,0.0
diag_3_916,0.0
diag_3_917,2.1274788068279353e-06
diag_3_918,0.0
diag_3_919,0.0
diag_3_920,0.0
diag_3_921,0.0
diag_3_922,0.0
diag_3_923,0.0
diag_3_924,8.481153484071138e-06
diag_3_928,0.0
diag_3_930,0.0
diag_3_933,2.658399261353725e-06
diag_3_934,0.0
diag_3_935,0.0
diag_3_94,0.0
diag_3_943,0.0
diag_3_944,0.0
diag_3_945,0.0
diag_3_948,0.0
diag_3_951,0.0
diag_3_952,0.0
diag_3_953,0.0
diag_3_955,0.0
diag_3_956,0.0
diag_3_958,0.0
diag_3_959,0.0
diag_3_962,0.0
diag_3_965,0.0
diag_3_966,0.0
diag_3_967,0.0
diag_3_969,0.0
diag_3_970,0.0
diag_3_971,0.0
diag_3_972,0.0
diag_3_980,0.0
diag_3_987,5.045098731445195e-07
diag_3_989,0.0
diag_3_991,0.0
diag_3_992,0.0
diag_3_995,2.9353339779007984e-05
diag_3_996,5.179573488422349e-05
diag_3_997,0.00010883982170580213
diag_3_998,0.0002149040730886279
diag_3_999,0.0
diag_3_E812,0.0
diag_3_E813,0.0
diag_3_E815,0.0
diag_3_E816,0.0
diag_3_E817,0.0
diag_3_E818,2.1654908576998966e-06
diag_3_E819,0.0
diag_3_E822,0.0
diag_3_E825,0.0
diag_3_E826,0.0
diag_3_E828,0.0
diag_3_E849,2.2714946268989015e-05
diag_3_E850,0.0
diag_3_E852,0.0
diag_3_E853,0.0
diag_3_E854,0.0
diag_3_E855,0.0
diag_3_E858,0.0
diag_3_E861,0.0
diag_3_E864,0.0
diag_3_E865,0.0
diag_3_E870,0.0
diag_3_E876,0.0
diag_3_E878,5.641862659828866e-06
diag_3_E879,6.065477019576513e-05
diag_3_E880,6.916101944777833e-06
diag_3_E881,0.0
diag_3_E882,1.6605014230698357e-06
diag_3_E883,0.0
diag_3_E884,0.0
diag_3_E885,3.1882331353905998e-06
diag_3_E886,0.0
diag_3_E887,0.0
diag_3_E888,1.0823797157593505e-05
diag_3_E892,0.0
diag_3_E894,0.0
diag_3_E900,0.0
diag_3_E901,0.0
diag_3_E904,0.0
diag_3_E905,0.0
diag_3_E906,0.0
diag_3_E912,0.0
diag_3_E915,0.0
diag_3_E916,0.0
diag_3_E917,0.0
diag_3_E919,0.0
diag_3_E920,0.0
diag_3_E922,0.0
diag_3_E924,0.0
diag_3_E927,0.0
diag_3_E928,2.282947542391384e-08
diag_3_E929,0.0
diag_3_E930,0.0
diag_3_E931,3.4647613671618252e-06
diag_3_E932,4.3883087729408105e-06
diag_3_E933,0.0
diag_3_E934,1.0257727405382996e-05
diag_3_E935,0.0
diag_3_E936,0.0
diag_3_E937,1.6755729322485169e-06
diag_3_E938,0.0
diag_3_E939,0.0
diag_3_E941,0.0
diag_3_E942,2.1878425808199552e-05
diag_3_E943,0.0
diag_3_E944,2.088830198050139e-06
diag_3_E945,0.0
diag_3_E946,0.0
diag_3_E947,0.0
diag_3_E949,0.0
diag_3_E950,0.0
diag_3_E956,0.0
diag_3_E965,0.0
diag_3_E966,0.0
diag_3_E980,0.0
diag_3_E987,0.0
diag_3_V01,0.0
diag_3_V02,0.0
diag_3_V03,0.0
diag_3_V06,0.0
diag_3_V07,0.0
diag_3_V08,0.0
diag_3_V09,5.499897731174565e-06
diag_3_V10,0.0012473719011449104
diag_3_V11,0.0
diag_3_V12,0.00014317686007703649
diag_3_V13,8.917476304194853e-07
diag_3_V14,0.0
diag_3_V15,0.00010057502727812386
diag_3_V16,0.0
diag_3_V17,6.126581374308229e-06
diag_3_V18,2.2948366285024834e-05
diag_3_V22,0.0
diag_3_V23,8.154169494612382e-15
diag_3_V25,0.0
diag_3_V27,4.562602779239287e-06
diag_3_V42,6.719964050490151e-05
diag_3_V43,5.774013758609123e-05
diag_3_V44,1.5470383566123516e-06
diag_3_V45,0.000786573122384719
diag_3_V46,1.2981946385112089e-05
diag_3_V49,4.598502771185732e-06
diag_3_V53,0.0
diag_3_V54,2.8624317085723196e-05
diag_3_V55,0.0
diag_3_V57,0.0
diag_3_V58,9.618100578792777e-05
diag_3_V60,0.0
diag_3_V61,0.0
diag_3_V62,6.594648412316212e-06
diag_3_V63,0.0
diag_3_V64,7.551949759225999e-19
diag_3_V65,6.583234006324034e-07
diag_3_V66,5.883297003256433e-06
diag_3_V70,0.0
diag_3_V72,3.19775707072914e-15
diag_3_V85,8.156513201484976e-05
diag_3_V86,0.0
