,actual_label,predicted_label,cleanlab_confidence
69932,0,1,0.8370953281086178
72124,0,1,0.8370803823340836
57949,0,1,0.837043412304054
30312,0,1,0.8370413955048883
99591,0,1,0.8370303510526378
26147,0,1,0.837022662943107
76010,0,1,0.8370193561243632
24768,0,1,0.8370037141236198
17576,0,1,0.8370011828727396
14847,0,1,0.8370001448527462
16970,0,1,0.8369647009032636
59089,0,1,0.8369503708044141
11397,0,1,0.8369472340760434
98425,0,1,0.8369247739782267
97301,0,1,0.8368927545086453
56575,0,1,0.8368909154724458
84747,0,1,0.8368809508722589
96983,0,1,0.8368786194206783
48873,0,1,0.8368710204363379
93621,0,1,0.8368608130437838
5988,0,1,0.8368329848877814
19196,0,1,0.8368168294285028
8341,0,1,0.8368106137153525
54403,0,1,0.8367871965019544
99094,0,1,0.8367199202528193
22523,0,1,0.8366744167345601
95607,0,1,0.8366723767443076
41935,0,1,0.8366351422002397
33583,0,1,0.8366138322214753
75957,0,1,0.8366122398708883
45184,0,1,0.8365947142936736
8855,0,1,0.8365873243448114
58432,0,1,0.8365756829767684
40804,0,1,0.8365614814187533
28456,0,1,0.8365544690160265
71464,0,1,0.8365386894691557
64481,0,1,0.8364859159218985
23953,0,1,0.8364730463322166
64849,0,1,0.836468812052158
74938,0,1,0.8364486455170652
52327,0,1,0.836437059966565
50815,0,1,0.8364338337868152
78762,0,1,0.8363964275256859
33796,0,1,0.8363783738262266
68752,0,1,0.83636399836804
6782,0,1,0.8363636272781602
4991,0,1,0.8363519135779068
35542,0,1,0.8363480682580895
620,0,1,0.8363430809426474
65825,0,1,0.836315848736629
43203,0,1,0.8363035993101358
87261,0,1,0.8362782276215381
75818,0,1,0.8362717780222004
12672,0,1,0.8362693210771147
4662,0,1,0.8362510944793684
60344,0,1,0.8362338952138214
76588,0,1,0.8362318530722544
83409,0,1,0.8361847275020284
22280,0,1,0.8361832740936689
82787,0,1,0.8361804210027186
13817,0,1,0.8361780257674721
18889,0,1,0.8361367386202673
42313,0,1,0.8361265489519759
38828,0,1,0.8361185278292038
45460,0,1,0.8361164436424465
66509,0,1,0.836114427278366
11106,0,1,0.8360773199859102
58219,0,1,0.8360678372126681
57512,0,1,0.8360473773883565
73273,0,1,0.8360336590064122
78675,0,1,0.8359678963852976
80706,0,1,0.8359660060676589
62262,0,1,0.8358878976568994
84148,0,1,0.8358839124520767
93157,0,1,0.8358832608510229
78195,0,1,0.8358584110803727
25313,0,1,0.8358488519753791
42709,0,1,0.8358389311893143
89347,0,1,0.8358027692401797
57084,0,1,0.8357898802929595
67169,0,1,0.8357480726437442
19822,0,1,0.835746218251693
50188,0,1,0.8357412149953548
15069,0,1,0.8357356359850128
68441,0,1,0.8357281628366835
35068,0,1,0.8357071679705929
11661,0,1,0.8357046692521795
37076,0,1,0.8356839017301141
87718,0,1,0.8356070599109755
25440,0,1,0.8356054593252173
53300,0,1,0.8356047639705213
43456,0,1,0.8355765481036754
33260,0,1,0.8355752210774022
74098,0,1,0.8355640753871669
29480,0,1,0.8355618834946028
60653,0,1,0.8355609179677191
50254,0,1,0.8355365023285409
86491,0,1,0.8355286096868985
84549,0,1,0.8355225748856536
92741,0,1,0.835506868936346
1941,0,1,0.8354691564737127
87259,0,1,0.8354689550578043
34643,0,1,0.8354540158164226
92019,0,1,0.8354291305484977
54253,0,1,0.8353800222012915
87583,0,1,0.8353656801475842
82834,0,1,0.835363269279562
51936,0,1,0.835359028259971
22800,0,1,0.8353000109610078
1342,0,1,0.8352647490270948
28120,0,1,0.8352607705884035
23471,0,1,0.8352518480879416
46701,0,1,0.8352344507510461
6570,0,1,0.8352033784448207
72462,0,1,0.8352007046210845
32392,0,1,0.8351839706623336
27503,0,1,0.8351593103143702
761,0,1,0.835149083296076
10936,0,1,0.8351463719326424
80928,0,1,0.835136062018681
50708,0,1,0.8351348196347105
39202,0,1,0.8351220042220288
52760,0,1,0.8351150791446648
73965,0,1,0.835113996010991
76919,0,1,0.835095778027154
58099,0,1,0.8350521425529959
77960,0,1,0.8350387958687517
25885,0,1,0.834999246620287
69992,0,1,0.8349737733637767
64564,0,1,0.8349697875722504
30532,0,1,0.8349384533766852
3227,0,1,0.8349193153025735
75046,0,1,0.83491018490563
21158,0,1,0.8348899849196215
6175,0,1,0.8348837157520583
50642,0,1,0.8348836285569861
84711,0,1,0.8348632401783166
57360,0,1,0.8348597562250686
64483,0,1,0.8348561687538882
56679,0,1,0.8348377389691208
17386,0,1,0.8348206994996233
53255,0,1,0.834774444892922
34935,0,1,0.8347703559403047
73529,0,1,0.8347359787290055
57004,0,1,0.8347261184038816
12571,0,1,0.8346770591262149
74511,0,1,0.8346673724009445
50764,0,1,0.8346304003800894
97209,0,1,0.8346229063902988
89425,0,1,0.8346119110111099
230,0,1,0.8345887910957995
67892,0,1,0.8345694943905327
52190,0,1,0.8345684022062041
60117,0,1,0.8345588128836117
57330,0,1,0.8345524717851964
41440,0,1,0.8345006317588448
61633,0,1,0.834453348489782
76188,0,1,0.8344528569913807
86091,0,1,0.8344408220058129
1500,0,1,0.8344403859429677
67305,0,1,0.8343583105661222
75725,0,1,0.8343555144928448
21464,0,1,0.834332268189391
53161,0,1,0.8342949518929872
23267,0,1,0.8342845260902232
68711,0,1,0.834274140843858
24731,0,1,0.8342675650485049
5797,0,1,0.8342534987716553
25701,0,1,0.8342376600695384
67447,0,1,0.8342229187294702
43000,0,1,0.8341708136468674
62091,0,1,0.8341639206259381
27962,0,1,0.8341306099093115
24174,0,1,0.8341259890089258
38888,0,1,0.8341230844934878
29941,0,1,0.8341216024465739
21583,0,1,0.8340952289295274
47247,0,1,0.8340818051325496
57743,0,1,0.8340768593457514
2223,0,1,0.834050208908123
51300,0,1,0.8340469947158264
77236,0,1,0.8340393054488427
2373,0,1,0.8340105289185604
20751,0,1,0.8340042130525306
12908,0,1,0.8339962535571789
51384,0,1,0.8339732539250231
85052,0,1,0.833964954380952
32529,0,1,0.8339544665274531
46197,0,1,0.8339519078845608
68705,0,1,0.8339259480464007
65195,0,1,0.8339163661515597
64501,0,1,0.8338855718923458
94253,0,1,0.8338790803012951
44971,0,1,0.8338625768828649
77522,0,1,0.8338588979658792
50253,0,1,0.8338513760171007
66465,0,1,0.8337996435642901
18138,0,1,0.8337923139135629
29172,0,1,0.8337918486249916
67399,0,1,0.8337907826263441
56693,0,1,0.8337896658247882
49205,0,1,0.8337842171885335
10557,0,1,0.8337711774559415
92508,0,1,0.8337610741537475
9652,0,1,0.8337479776332926
63505,0,1,0.8337474281440299
39230,0,1,0.833738276014018
15684,0,1,0.8337103307146079
47664,0,1,0.8336993457719
92750,0,1,0.8336608200354094
12508,0,1,0.8336525648663391
67839,0,1,0.8336460845005752
46252,0,1,0.833612356616854
98882,0,1,0.833592135099004
72256,0,1,0.8335911203735903
8408,0,1,0.8335909490077114
27773,0,1,0.833586825596731
3350,0,1,0.8335292326993827
16343,0,1,0.8334670844679505
21874,0,1,0.8334626869864684
23798,0,1,0.8334589932338516
55120,0,1,0.8334296870150617
21787,0,1,0.8334204571512935
73449,0,1,0.8334172006494361
65669,0,1,0.833402757807894
11346,0,1,0.8333347447083939
23306,0,1,0.8333040358321512
83569,0,1,0.8332931856576056
23739,0,1,0.8332593822752916
10538,0,1,0.8332273843553114
43404,0,1,0.8332196585838381
71268,0,1,0.8332077186346634
81536,0,1,0.8331947017026343
54706,0,1,0.8331842892973026
62571,0,1,0.8331692386385307
30001,0,1,0.8331420671580222
55190,0,1,0.8331270781911536
48640,0,1,0.8331268381149255
99766,0,1,0.8331107551831063
30429,0,1,0.8330978301233606
75775,0,1,0.8330849616091156
836,0,1,0.8330835489962665
24447,0,1,0.8330781588889937
32929,0,1,0.833072165468683
79629,0,1,0.8330647567357756
22948,0,1,0.8330606515406481
17832,0,1,0.8330549911109633
31355,0,1,0.8330347425300131
81132,0,1,0.8330317453742577
13706,0,1,0.8330234614043411
48892,0,1,0.8329993863248066
70843,0,1,0.8329640184587419
55920,0,1,0.8329529542848891
2044,0,1,0.8329225543762646
31057,0,1,0.8328442800402363
99079,0,1,0.8328030571306274
38139,0,1,0.8327751731505356
21711,0,1,0.8327479808828945
54826,0,1,0.8327461858242059
75462,0,1,0.8327448636507202
76215,0,1,0.8326785913864159
29943,0,1,0.8326725762377412
51133,0,1,0.8326661761581033
65318,0,1,0.8326584022387326
26611,0,1,0.8326514012258096
94611,0,1,0.8326294582153764
30884,0,1,0.8326213205461299
34519,0,1,0.8326129472401774
43659,0,1,0.8326126855520948
56166,0,1,0.8325825462229137
39959,0,1,0.8325760313271263
69055,0,1,0.8325614685467211
36869,0,1,0.8325458159963766
69591,0,1,0.8325233298661745
53016,0,1,0.8325177966348539
70653,0,1,0.8324857600180989
35721,0,1,0.8324770145572092
46272,0,1,0.8324705878532318
45815,0,1,0.8324657895095581
39907,0,1,0.8324512528038661
41797,0,1,0.832449488626442
98239,0,1,0.8324243713457325
70488,0,1,0.8324113787344561
10993,0,1,0.8323960156616849
15940,0,1,0.8323903120201278
57775,0,1,0.8323852296113256
30837,0,1,0.8323625582472612
90760,0,1,0.8323587094560881
72075,0,1,0.8322489210297322
82146,0,1,0.8322300376964875
26883,0,1,0.8322107182905283
56714,0,1,0.8321620360857593
55513,0,1,0.8321454628174639
14706,0,1,0.8321263672285923
39725,0,1,0.8321249509940892
28527,0,1,0.832117352575994
19394,0,1,0.8321015002104099
20316,0,1,0.8320968714604439
7275,0,1,0.8320786603316024
82172,0,1,0.8320751003695146
82972,0,1,0.8320669551724788
54270,0,1,0.8319820236594596
31110,0,1,0.8319590193155875
31224,0,1,0.8319282960835807
11650,0,1,0.8319130435221365
63083,0,1,0.8318842659714167
6379,0,1,0.8318820394032089
62680,0,1,0.8318806350858996
10639,0,1,0.8318800201725112
85041,0,1,0.8318368734689159
58060,0,1,0.831831425824095
20241,0,1,0.831830551641145
51118,0,1,0.8318046943992978
9684,0,1,0.8317636103030189
84467,0,1,0.8317546012023999
91540,0,1,0.8317045485827027
50987,0,1,0.8316936648248078
20992,0,1,0.8316935843486027
23274,0,1,0.8316877916185955
86094,0,1,0.8316851608695418
76882,0,1,0.8316298065485972
94131,0,1,0.831574427243294
48981,0,1,0.831542766751347
91972,0,1,0.8315343233332956
65241,0,1,0.8315076406748922
59657,0,1,0.8314965055169986
62244,0,1,0.8314827654335631
28535,0,1,0.8314751412854613
61,0,1,0.8314705777612967
26885,0,1,0.8314033445416777
19888,0,1,0.8313958578600382
27507,0,1,0.8313882308858418
98750,0,1,0.8313472103194819
92294,0,1,0.8313392008432576
58138,0,1,0.8312871818892177
33656,0,1,0.8311700489170954
87599,0,1,0.8311495887748573
72466,0,1,0.8311446238243468
53526,0,1,0.8311431780664426
54372,0,1,0.8311232726855047
32612,0,1,0.8311098559694868
8564,0,1,0.831058196106777
36766,0,1,0.8310326517285076
79176,0,1,0.8310177013624326
64437,0,1,0.8310053797932575
75325,0,1,0.8309820570452604
85545,0,1,0.8309459231204573
96951,0,1,0.8309406378686168
6104,0,1,0.8308964712447363
51724,0,1,0.8308900363875165
27927,0,1,0.8308739623991008
91290,0,1,0.8308731333100627
87224,0,1,0.830860974117822
27079,0,1,0.8308558334268692
39774,0,1,0.8308458727596308
21930,0,1,0.8308386837642113
54251,0,1,0.8308312311947293
54636,0,1,0.8308308887776267
16209,0,1,0.830811725478161
3091,0,1,0.8307830295822959
34402,0,1,0.8307610815888538
88749,0,1,0.8307597428232283
7678,0,1,0.8307563777848305
33894,0,1,0.8307518433986933
56263,0,1,0.8307384930601329
95033,0,1,0.8306580242867756
34867,0,1,0.830617341496035
37357,0,1,0.8305701389920599
90465,0,1,0.8305681870135234
33565,0,1,0.8305010617571589
7300,0,1,0.8304956429247716
58103,0,1,0.8304884052588384
36108,0,1,0.8304830797483252
93763,0,1,0.8304748200276637
13768,0,1,0.8304207671156759
95738,0,1,0.8304199059509705
55158,0,1,0.8304145180399697
51686,0,1,0.8304059912663467
53475,0,1,0.8303914160370311
62054,0,1,0.8303771358168475
49328,0,1,0.8303698229771956
9365,0,1,0.8302987552065454
61883,0,1,0.8302906765083499
59528,0,1,0.8302432226625319
68235,0,1,0.8302349602728634
4248,0,1,0.8302250376835663
16509,0,1,0.8302159820107872
81598,0,1,0.8302156898138674
54062,0,1,0.8301537503870329
53144,0,1,0.8301472969961189
77652,0,1,0.830143826516666
70686,0,1,0.8301401488962864
19732,0,1,0.8301395001602729
46280,0,1,0.8301022109574039
55308,0,1,0.8300920080590789
94655,0,1,0.8300698696810168
32064,0,1,0.8300663787490323
50942,0,1,0.8300365332102098
60884,0,1,0.8299896821010629
13505,0,1,0.8299893880900902
52989,0,1,0.8299688944875159
25790,0,1,0.8299238655147488
72187,0,1,0.8299052978076783
10630,0,1,0.8298484769843867
27477,0,1,0.8298182403956268
69768,0,1,0.8298118485581776
43827,0,1,0.829782098551446
71906,0,1,0.8297440357687778
46832,0,1,0.8297387588774983
92983,0,1,0.8297366944460804
14504,0,1,0.8297342407380844
42175,0,1,0.8296665933439601
70715,0,1,0.8296320102607265
98470,0,1,0.8296292687213186
33268,0,1,0.8296235355213872
94448,0,1,0.8296214668336155
70006,0,1,0.8295845689347802
12685,0,1,0.8295458161631821
36123,0,1,0.8294770265897842
12846,0,1,0.8294732298433444
58546,0,1,0.8294551064544509
18708,0,1,0.8294531131831598
39751,0,1,0.8294180800593434
69993,0,1,0.8294172725381063
42038,0,1,0.8294155371153379
40754,0,1,0.8294057047505003
34879,0,1,0.8293884579798325
73337,0,1,0.8293749875785454
98293,0,1,0.8293710868732161
92332,0,1,0.8293698203716025
18733,0,1,0.8293293505439556
64650,0,1,0.8293198805461677
48664,0,1,0.8292992816345354
48909,0,1,0.8292991921451095
21076,0,1,0.8292931382894524
50847,0,1,0.8292788674800643
23970,0,1,0.8292694729090725
63490,0,1,0.8292517479875456
48736,0,1,0.8292494710735692
75143,0,1,0.8292238277838118
60759,0,1,0.8291944780271433
72098,0,1,0.8291416434196254
78354,0,1,0.8291298744208733
38649,0,1,0.8290824309102918
87371,0,1,0.8290229960658324
63645,0,1,0.8289994338206739
56881,0,1,0.8289941703397042
77424,0,1,0.8289742371689086
61036,0,1,0.8289726061021453
40863,0,1,0.8289722374048489
90067,0,1,0.8289521378086405
63625,0,1,0.8289337496822939
6470,0,1,0.828930093611563
14013,0,1,0.8289278186823107
13716,0,1,0.8289055570626483
70610,0,1,0.8288904665182839
9969,0,1,0.8288713900061263
27859,0,1,0.8288353756215058
50688,0,1,0.8288093660643905
71517,0,1,0.8287897150071142
74786,0,1,0.8287881183327547
30879,0,1,0.8287665506752299
34450,0,1,0.8287370351019681
7204,0,1,0.828724049189793
76774,0,1,0.8287086593924959
86845,0,1,0.8286961230812265
53695,0,1,0.8286883165562378
19681,0,1,0.8286632121491029
15980,0,1,0.8285661066799342
21421,0,1,0.8285558584279699
41723,0,1,0.8285526693808967
35865,0,1,0.8285504613571523
39390,0,1,0.8285411287557848
31012,0,1,0.8284904700383562
44173,0,1,0.8284894139856018
77354,0,1,0.8284871594658554
28144,0,1,0.8284423566240119
18335,0,1,0.8284331092116061
19994,0,1,0.8284249533180449
41290,0,1,0.8283988935363485
78888,0,1,0.828369277437315
69638,0,1,0.8283111949429067
30271,0,1,0.8283062906319764
14730,0,1,0.8282955877810335
73423,0,1,0.8282933136472584
12358,0,1,0.8282887939487276
75222,0,1,0.8282880370058762
50710,0,1,0.8282713632079929
62233,0,1,0.8282625256501994
64480,0,1,0.8282392418294414
88587,0,1,0.8282023590762776
67465,0,1,0.8281934466983364
43534,0,1,0.8281700467075414
79131,0,1,0.828166395205383
78748,0,1,0.8281575846671612
17116,0,1,0.8281551392185197
25952,0,1,0.828150908939515
50308,0,1,0.8281288949190764
94129,0,1,0.8281220954191909
52132,0,1,0.8281220466531133
27864,0,1,0.8281023897492511
32432,0,1,0.8280986526611005
100080,0,1,0.8280906464851989
42816,0,1,0.8280764848734472
42947,0,1,0.8280724796376802
2323,0,1,0.8280690493859956
95464,0,1,0.8280671284011787
59971,0,1,0.8280531888441223
67531,0,1,0.8280338107338615
30576,0,1,0.8280133203977985
11966,0,1,0.8280027893467498
51698,0,1,0.8279951362744399
93185,0,1,0.8279880846872151
32517,0,1,0.82797003681391
81842,0,1,0.8279402177316737
65788,0,1,0.8279373209588984
49975,0,1,0.8279195470586047
30465,0,1,0.8279141546795519
10213,0,1,0.8279091080433129
91693,0,1,0.827889026767536
96546,0,1,0.8278873637149392
64050,0,1,0.8278850196378719
67516,0,1,0.8278618546898376
69640,0,1,0.8278497771009202
39320,0,1,0.8278306631294506
1513,0,1,0.8278218081823687
70145,0,1,0.8278209143446431
52843,0,1,0.8277754321903733
63447,0,1,0.8277376290283669
79984,0,1,0.8277375907460279
45884,0,1,0.8277151846882644
49395,0,1,0.8277032391525875
38975,0,1,0.8276506509258931
56560,0,1,0.8276260670784921
30518,0,1,0.8276142183460294
43259,0,1,0.8275883249008266
40244,0,1,0.8275807574465022
56502,0,1,0.8275774063371796
84313,0,1,0.8275690190306295
31104,0,1,0.8275482331978643
65778,0,1,0.8275219672088778
80007,0,1,0.8275170544162258
60399,0,1,0.8275096263066747
20435,0,1,0.8274991433429679
24415,0,1,0.8274449041009985
5391,0,1,0.8274077848324863
7492,0,1,0.8273786553481073
4235,0,1,0.8273719254711199
65598,0,1,0.8273643221838738
49954,0,1,0.8273506338715712
84098,0,1,0.8273180736095179
24783,0,1,0.8272792751168887
27763,0,1,0.8272073530058219
33775,0,1,0.8272036977613694
43813,0,1,0.8271790858809092
75348,0,1,0.8271780715080551
17776,0,1,0.8271358703745034
64254,0,1,0.8270857334543051
77949,0,1,0.8270609258603824
80492,0,1,0.8270522687480902
42027,0,1,0.8270238951457329
6037,0,1,0.8269779363555526
62018,0,1,0.8269615435711734
18269,0,1,0.8269471266218172
47367,0,1,0.8268792062427031
51613,0,1,0.8268490837708768
49033,0,1,0.826815399075468
84203,0,1,0.8268035721875013
91762,0,1,0.8267740881550529
20348,0,1,0.8267588603388137
44267,0,1,0.8267558343707071
58327,0,1,0.8267529482987576
73998,0,1,0.8267436521496543
61155,0,1,0.8267348628179713
62281,0,1,0.8267297555635651
41855,0,1,0.8267233047641253
45639,0,1,0.8267079674899491
37850,0,1,0.8266774115256892
95071,0,1,0.8266672258451987
79245,0,1,0.826663084519047
44139,0,1,0.8266353369591871
92079,0,1,0.8266110057241417
75132,0,1,0.8266104208446072
18782,0,1,0.826608279586085
64047,0,1,0.826598235150846
15106,0,1,0.8265792286992791
11148,0,1,0.826575120998336
11601,0,1,0.8265701295836189
42655,0,1,0.826566938329602
12993,0,1,0.8265604229514493
57427,0,1,0.8265583431414052
13951,0,1,0.8265314320829787
22279,0,1,0.8265265819449239
32201,0,1,0.8265068612297917
20189,0,1,0.8265030041081874
79097,0,1,0.8264938990397769
3799,0,1,0.8264840335726882
84968,0,1,0.8264765478359826
48493,0,1,0.8264603729798762
91937,0,1,0.8264498151107581
46679,0,1,0.82641387718424
14186,0,1,0.82638473785269
29634,0,1,0.8263760555481884
94004,0,1,0.826361201323605
41625,0,1,0.8263530683396528
94207,0,1,0.826344534644791
77171,0,1,0.8263423618667188
62839,0,1,0.8263281543056028
57717,0,1,0.8263160769333799
71596,0,1,0.8263052382839478
68901,0,1,0.8262941396985108
54466,0,1,0.8262837863052701
65889,0,1,0.8262808192427303
57226,0,1,0.8262325378951073
69803,0,1,0.826209535768326
24997,0,1,0.8261972471474275
51227,0,1,0.8261910524275193
26816,0,1,0.8261640308515321
61322,0,1,0.8261631676085198
87483,0,1,0.8261492405324944
9502,0,1,0.8261461231378218
33590,0,1,0.8261376622279941
87238,0,1,0.8261301641064495
43217,0,1,0.8261207043936643
80636,0,1,0.8261058486812093
77439,0,1,0.8261004626538926
79544,0,1,0.8260589877106785
47824,0,1,0.8260241773121654
74295,0,1,0.8260069669020476
20137,0,1,0.8259946168111487
76617,0,1,0.8259800725283328
55577,0,1,0.8259562210846689
369,0,1,0.8259528846644121
7512,0,1,0.8259328624152138
74453,0,1,0.8259316285992717
39125,0,1,0.8259287022361071
18342,0,1,0.8259240215753059
57759,0,1,0.8259092934967736
100074,0,1,0.8258722677108788
27262,0,1,0.8258668754802351
95342,0,1,0.8258156977067262
58716,0,1,0.8258040579576812
5384,0,1,0.8257868582215505
86167,0,1,0.8257682701883232
75461,0,1,0.8257419419287594
18007,0,1,0.8257326113828973
95337,0,1,0.8257045936904565
78163,0,1,0.8256612566056991
62465,0,1,0.8255934765442956
83091,0,1,0.8255600824943667
12024,0,1,0.8255291589583591
97882,0,1,0.8255227062822473
62855,0,1,0.8255211563810804
97676,0,1,0.825511751523083
1685,0,1,0.8255029184150646
56339,0,1,0.8254167538532943
7170,0,1,0.8253720767414611
42095,0,1,0.8253374170455539
90004,0,1,0.8253027890187654
45788,0,1,0.825297269355442
41705,0,1,0.8252727410460956
20735,0,1,0.8252395744430053
39906,0,1,0.8252213241205918
90237,0,1,0.8252159714021352
74884,0,1,0.82521366530707
64277,0,1,0.8252011835234456
73277,0,1,0.8251991813006964
22802,0,1,0.8251981087565435
3343,0,1,0.8251322581625148
99379,0,1,0.8251035295286039
60707,0,1,0.8251006927415848
81880,0,1,0.8250990903643154
613,0,1,0.8250766537052404
84059,0,1,0.8250729606648393
69356,0,1,0.8250701680577044
99716,0,1,0.8250382898392347
85025,0,1,0.8250133949647207
69469,0,1,0.8250040937527748
97953,0,1,0.8249828478006254
62518,0,1,0.8249647828774839
14885,0,1,0.8249614814640723
8315,0,1,0.8249353952571932
31378,0,1,0.8249280457575147
62070,0,1,0.8249212915313823
22454,0,1,0.824878376591975
48794,0,1,0.8248471237723456
85976,0,1,0.8248462353256244
53047,0,1,0.8248436559334082
36044,0,1,0.8248397495716913
66514,0,1,0.8248258731461741
92142,0,1,0.8248019353512442
91892,0,1,0.8247993428498996
52291,0,1,0.8247072073764814
92460,0,1,0.8247016639726124
78927,0,1,0.8246731071449848
24598,0,1,0.8246410865445227
4218,0,1,0.8246386881581533
91378,0,1,0.8246369302119609
24557,0,1,0.8246354716267968
96730,0,1,0.8246324567544849
50393,0,1,0.8246193196590411
3580,0,1,0.8246193075412319
71320,0,1,0.8246108517572176
64408,0,1,0.8246087337301602
64162,0,1,0.824606488002521
21936,0,1,0.8245837728167105
32220,0,1,0.8245825439783309
80446,0,1,0.8245534659612731
37655,0,1,0.8244315798648185
39011,0,1,0.8244109094508285
68291,0,1,0.8244017875948448
95001,0,1,0.8243952119037552
10432,0,1,0.824383823540424
9509,0,1,0.8243637033825771
16123,0,1,0.8243627741356951
8961,0,1,0.8243599306258247
40581,0,1,0.8243340524536762
43145,0,1,0.8243318675833596
49132,0,1,0.8243218526142603
6135,0,1,0.8243002559174062
27446,0,1,0.8242965404290997
54601,0,1,0.8242941662371317
34592,0,1,0.8242905088427634
16514,0,1,0.8242676353808887
92842,0,1,0.8242553019265649
20221,0,1,0.824249971914008
44024,0,1,0.824195173179864
87354,0,1,0.8241851745654839
90386,0,1,0.8241549862089955
61998,0,1,0.8241407308916338
82301,0,1,0.8241273528882657
65502,0,1,0.8240356896900352
89743,0,1,0.824032775905312
7858,0,1,0.8240157798724066
67513,0,1,0.8240122277752856
85071,0,1,0.8239211364786142
42991,0,1,0.8239003284120214
56418,0,1,0.8238845872459681
20887,0,1,0.8238717481558233
99545,0,1,0.8237874715307469
72688,0,1,0.8237833898862383
3346,0,1,0.8237764507281417
59608,0,1,0.8237753222275128
91002,0,1,0.8237637110327534
22735,0,1,0.8237509269623077
9046,0,1,0.8236991617148679
79749,0,1,0.8236872848402552
9458,0,1,0.8236362530201865
2527,0,1,0.8235862220345741
64042,0,1,0.8235478100728421
70081,0,1,0.8235379465847898
309,0,1,0.8235146721022062
58541,0,1,0.8235013369146098
70096,0,1,0.8234943537177055
97235,0,1,0.8234436013995564
58696,0,1,0.8234244901728919
78789,0,1,0.8233878262990595
17369,0,1,0.8233730061378207
16079,0,1,0.8233635181722275
69794,0,1,0.8233098483551414
24487,0,1,0.8233032138267251
94714,0,1,0.8233022439375529
45435,0,1,0.8232977155268688
82361,0,1,0.8232859318960256
78282,0,1,0.8232840840797527
29883,0,1,0.8232838580221851
87073,0,1,0.8232487092549882
72378,0,1,0.8232479860399434
27326,0,1,0.8232089482906282
52977,0,1,0.8231772209026772
18438,0,1,0.8231542030042541
70478,0,1,0.8231455800724667
74518,0,1,0.8231317404932017
3754,0,1,0.8231140220371275
70306,0,1,0.8231104669185092
24197,0,1,0.8231079922445622
38024,0,1,0.8230815039096402
79462,0,1,0.8230652675593081
87920,0,1,0.8230155038783912
11003,0,1,0.8230125942641895
79358,0,1,0.8230041161897002
59460,0,1,0.8229841304795933
81586,0,1,0.822970127432515
46013,0,1,0.8229637483688294
81547,0,1,0.8229378040339284
19321,0,1,0.8229375860457623
23263,0,1,0.8229334832461366
96917,0,1,0.8229270569655723
30284,0,1,0.822924167649915
20973,0,1,0.822908568600727
51484,0,1,0.8228904463002711
44076,0,1,0.8228383893032959
50163,0,1,0.822822218511017
64665,0,1,0.8228190899530273
35429,0,1,0.8227026953276483
30287,0,1,0.8226665925188743
16190,0,1,0.8226423734392141
89475,0,1,0.8226397814932551
51935,0,1,0.8226373107284075
45082,0,1,0.8226301223638669
62997,0,1,0.8226282256841337
42496,0,1,0.8225958124135943
34059,0,1,0.8225911505982595
12561,0,1,0.8225508871575766
15626,0,1,0.8225416822204806
87792,0,1,0.82253548201721
2716,0,1,0.8225348052757748
27128,0,1,0.8225236895864398
27216,0,1,0.8224753272603833
10046,0,1,0.8224587851668522
78703,0,1,0.8224499763487326
89940,0,1,0.8223792671028549
38399,0,1,0.8223742072530446
78363,0,1,0.8223520104745556
66963,0,1,0.8223374066364505
97214,0,1,0.8223007468843997
25192,0,1,0.8222985716662159
88018,0,1,0.8222791714705088
16613,0,1,0.8222705102995466
60405,0,1,0.8222517145519251
34200,0,1,0.822234772416651
60300,0,1,0.8222098151718024
80288,0,1,0.8222036802869528
48394,0,1,0.822176027640687
51846,0,1,0.8221697265846843
87069,0,1,0.8221661484311358
22944,0,1,0.8221589438986618
17411,0,1,0.8221469262670178
7712,0,1,0.8221344148562924
48680,0,1,0.8221131121313877
98867,0,1,0.8221106896950707
58406,0,1,0.8220975576812196
43108,0,1,0.8220582420368315
52814,0,1,0.8220531775693684
58580,0,1,0.822036950551565
99462,0,1,0.8220138708468049
477,0,1,0.8219989902583622
11184,0,1,0.8219882217038753
91761,0,1,0.8219791781112726
79837,0,1,0.8219503281091529
30033,0,1,0.8219339689690718
14279,0,1,0.8219210585259599
11790,0,1,0.8219188707225168
94835,0,1,0.8219078940449571
92192,0,1,0.8218832943829171
24899,0,1,0.8218635838845166
48783,0,1,0.8218580714957472
52054,0,1,0.8218579176482791
18608,0,1,0.8218425735347746
31710,0,1,0.821823102765679
83057,0,1,0.8218084124667826
8360,0,1,0.821798239638738
79493,0,1,0.8217783713431298
4108,0,1,0.8217150203000715
69400,0,1,0.8217089827509441
53167,0,1,0.8216954185057189
64822,0,1,0.8216781792225332
61584,0,1,0.8216711939853049
48412,0,1,0.8216563604366326
25486,0,1,0.8216195664650684
67268,0,1,0.8215969792021639
57351,0,1,0.821557380713918
65325,0,1,0.8215298741127584
69001,0,1,0.8215163857126366
26610,0,1,0.8215102633044884
90782,0,1,0.82146623536717
82164,0,1,0.8214607578624237
76016,0,1,0.8214506035237804
83419,0,1,0.8214430496293336
1855,0,1,0.8214149871255286
9188,0,1,0.8213987932052924
20567,0,1,0.8213720791492578
58929,0,1,0.8213694881917719
76959,0,1,0.8213332439483804
98594,0,1,0.8213315548276199
79614,0,1,0.8213269549723975
4872,0,1,0.8213247821558667
227,0,1,0.8213189395653718
86687,0,1,0.8213061985310093
